"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Alberta","","Average total income","Unattached individuals","Dollars","81","units ","0","v92047223","12.3.24","50100","B","","","0"
"2012","Alberta","","Average total income","Elderly males","Dollars","81","units ","0","v92047224","12.3.25","45400","D","","","0"
"2012","Alberta","","Average total income","Elderly females","Dollars","81","units ","0","v92047225","12.3.28","36700","C","","","0"
"2012","Alberta","","Average total income","Non-elderly males","Dollars","81","units ","0","v92047226","12.3.31","55800","C","","","0"
"2012","Alberta","","Average total income","Non-elderly females","Dollars","81","units ","0","v92047227","12.3.34","48300","C","","","0"
"2012","Alberta","","Median total income","All family units","Dollars","81","units ","0","v92047228","12.10.1","79500","A","","","0"
"2012","Alberta","","Median total income","Economic families, two persons or more","Dollars","81","units ","0","v92047229","12.10.2","109300","A","","","0"
"2012","Alberta","","Median total income","Elderly families","Dollars","81","units ","0","v92047230","12.10.3","70600","C","","","0"
"2012","Alberta","","Median total income","Elderly married couples","Dollars","81","units ","0","v92047231","12.10.4","67900","D","","","0"
"2012","Alberta","","Median total income","Other elderly families","Dollars","81","units ","0","v92047232","12.10.5","81200","E","","","0"
"2012","Alberta","","Median total income","Non-elderly families","Dollars","81","units ","0","v92047233","12.10.6","114800","A","","","0"
"2012","Alberta","","Median total income","Married couples","Dollars","81","units ","0","v92047234","12.10.7","110200","B","","","0"
"2012","Alberta","","Median total income","Two-parent families with children","Dollars","81","units ","0","v92047235","12.10.11","123300","B","","","0"
"2012","Alberta","","Median total income","Married couples with other relatives","Dollars","81","units ","0","v92047236","12.10.16","144800","C","","","0"
"2012","Alberta","","Median total income","Lone-parent families","Dollars","81","units ","0","v92047237","12.10.17","57400","D","","","0"
"2012","Alberta","","Median total income","Male lone-parent families","Dollars","81","units ","0","v92047238","12.10.18","81500","E","","","0"
"2012","Alberta","","Median total income","Female lone-parent families","Dollars","81","units ","0","v92047239","12.10.19","53600","D","","","0"
"2012","Alberta","","Median total income","Other non-elderly families","Dollars","81","units ","0","v92047240","12.10.23","99800","C","","","0"
"2012","Alberta","","Median total income","Unattached individuals","Dollars","81","units ","0","v92047241","12.10.24","41300","C","","","0"
"2012","Alberta","","Median total income","Elderly males","Dollars","81","units ","0","v92047242","12.10.25","33700","D","","","0"
"2012","Alberta","","Median total income","Elderly females","Dollars","81","units ","0","v92047243","12.10.28","26700","C","","","0"
"2012","Alberta","","Median total income","Non-elderly males","Dollars","81","units ","0","v92047244","12.10.31","48600","C","","","0"
"2012","Alberta","","Median total income","Non-elderly females","Dollars","81","units ","0","v92047245","12.10.34","38400","D","","","0"
"2012","Alberta","","Average income tax","All family units","Dollars","81","units ","0","v92047246","12.4.1","18000","C","","","0"
"2012","Alberta","","Average income tax","Economic families, two persons or more","Dollars","81","units ","0","v92047247","12.4.2","23100","C","","","0"
"2012","Alberta","","Average income tax","Elderly families","Dollars","81","units ","0","v92047248","12.4.3","11500","D","","","0"
"2012","Alberta","","Average income tax","Elderly married couples","Dollars","81","units ","0","v92047249","12.4.4","11100","D","","","0"
"2012","Alberta","","Average income tax","Other elderly families","Dollars","81","units ","0","v92047250","12.4.5","12900","E","","","0"
"2012","Alberta","","Average income tax","Non-elderly families","Dollars","81","units ","0","v92047251","12.4.6","25000","C","","","0"
"2012","Alberta","","Average income tax","Married couples","Dollars","81","units ","0","v92047252","12.4.7","25300","C","","","0"
"2012","Alberta","","Average income tax","Two-parent families with children","Dollars","81","units ","0","v92047253","12.4.11","30000","D","","","0"
"2012","Alberta","","Average income tax","Married couples with other relatives","Dollars","81","units ","0","v92047254","12.4.16","25200","C","","","0"
"2012","Alberta","","Average income tax","Lone-parent families","Dollars","81","units ","0","v92047255","12.4.17","6600","D","","","0"
"2012","Alberta","","Average income tax","Male lone-parent families","Dollars","81","units ","0","v92047256","12.4.18","11500","E","","","0"
"2012","Alberta","","Average income tax","Female lone-parent families","Dollars","81","units ","0","v92047257","12.4.19","5000","E","","","0"
"2012","Alberta","","Average income tax","Other non-elderly families","Dollars","81","units ","0","v92047258","12.4.23","14600","D","","","0"
"2012","Alberta","","Average income tax","Unattached individuals","Dollars","81","units ","0","v92047259","12.4.24","8000","C","","","0"
"2012","Alberta","","Average income tax","Elderly males","Dollars","81","units ","0","v92047260","12.4.25","5700","E","","","0"
"2012","Alberta","","Average income tax","Elderly females","Dollars","81","units ","0","v92047261","12.4.28","3400","E","","","0"
"2012","Alberta","","Average income tax","Non-elderly males","Dollars","81","units ","0","v92047262","12.4.31","10100","C","","","0"
"2012","Alberta","","Average income tax","Non-elderly females","Dollars","81","units ","0","v92047263","12.4.34","7500","D","","","0"
"2012","Alberta","","Median income tax","All family units","Dollars","81","units ","0","v92047264","12.11.1","10400","B","","","0"
"2012","Alberta","","Median income tax","Economic families, two persons or more","Dollars","81","units ","0","v92047265","12.11.2","15600","B","","","0"
"2012","Alberta","","Median income tax","Elderly families","Dollars","81","units ","0","v92047266","12.11.3","4000","E","","","0"
"2012","Alberta","","Median income tax","Elderly married couples","Dollars","81","units ","0","v92047267","12.11.4","4100","E","","","0"
"2012","Alberta","","Median income tax","Other elderly families","Dollars","81","units ","0","v92047268","12.11.5","","F","","","0"
"2012","Alberta","","Median income tax","Non-elderly families","Dollars","81","units ","0","v92047269","12.11.6","17400","B","","","0"
"2012","Alberta","","Median income tax","Married couples","Dollars","81","units ","0","v92047270","12.11.7","17600","C","","","0"
"2012","Alberta","","Median income tax","Two-parent families with children","Dollars","81","units ","0","v92047271","12.11.11","19000","C","","","0"
"2012","Alberta","","Median income tax","Married couples with other relatives","Dollars","81","units ","0","v92047272","12.11.16","21100","C","","","0"
"2012","Alberta","","Median income tax","Lone-parent families","Dollars","81","units ","0","v92047273","12.11.17","","F","","","0"
"2012","Alberta","","Median income tax","Male lone-parent families","Dollars","81","units ","0","v92047274","12.11.18","9300","E","","","0"
"2012","Alberta","","Median income tax","Female lone-parent families","Dollars","81","units ","0","v92047275","12.11.19","","F","","","0"
"2012","Alberta","","Median income tax","Other non-elderly families","Dollars","81","units ","0","v92047276","12.11.23","11400","D","","","0"
"2012","Alberta","","Median income tax","Unattached individuals","Dollars","81","units ","0","v92047277","12.11.24","4300","D","","","0"
"2012","Alberta","","Median income tax","Elderly males","Dollars","81","units ","0","v92047278","12.11.25","","F","","","0"
"2012","Alberta","","Median income tax","Elderly females","Dollars","81","units ","0","v92047279","12.11.28","","F","","","0"
"2012","Alberta","","Median income tax","Non-elderly males","Dollars","81","units ","0","v92047280","12.11.31","6700","D","","","0"
"2012","Alberta","","Median income tax","Non-elderly females","Dollars","81","units ","0","v92047281","12.11.34","3900","E","","","0"
"2012","Alberta","","Average after-tax income","All family units","Dollars","81","units ","0","v92047282","12.5.1","84500","A","","","0"
"2012","Alberta","","Average after-tax income","Economic families, two persons or more","Dollars","81","units ","0","v92047283","12.5.2","106600","B","","","0"
"2012","Alberta","","Average after-tax income","Elderly families","Dollars","81","units ","0","v92047284","12.5.3","79500","C","","","0"
"2012","Alberta","","Average after-tax income","Elderly married couples","Dollars","81","units ","0","v92047285","12.5.4","77300","C","","","0"
"2012","Alberta","","Average after-tax income","Other elderly families","Dollars","81","units ","0","v92047286","12.5.5","88600","D","","","0"
"2012","Alberta","","Average after-tax income","Non-elderly families","Dollars","81","units ","0","v92047287","12.5.6","110800","B","","","0"
"2012","Alberta","","Average after-tax income","Married couples","Dollars","81","units ","0","v92047288","12.5.7","104500","B","","","0"
"2012","Alberta","","Average after-tax income","Two-parent families with children","Dollars","81","units ","0","v92047289","12.5.11","122600","C","","","0"
"2012","Alberta","","Average after-tax income","Married couples with other relatives","Dollars","81","units ","0","v92047290","12.5.16","132400","C","","","0"
"2012","Alberta","","Average after-tax income","Lone-parent families","Dollars","81","units ","0","v92047291","12.5.17","60600","C","","","0"
"2012","Alberta","","Average after-tax income","Male lone-parent families","Dollars","81","units ","0","v92047292","12.5.18","72400","D","","","0"
"2012","Alberta","","Average after-tax income","Female lone-parent families","Dollars","81","units ","0","v92047293","12.5.19","56800","C","","","0"
"2012","Alberta","","Average after-tax income","Other non-elderly families","Dollars","81","units ","0","v92047294","12.5.23","87700","C","","","0"
"2012","Alberta","","Average after-tax income","Unattached individuals","Dollars","81","units ","0","v92047295","12.5.24","42100","B","","","0"
"2012","Alberta","","Average after-tax income","Elderly males","Dollars","81","units ","0","v92047296","12.5.25","39600","D","","","0"
"2012","Alberta","","Average after-tax income","Elderly females","Dollars","81","units ","0","v92047297","12.5.28","33200","C","","","0"
"2012","Alberta","","Average after-tax income","Non-elderly males","Dollars","81","units ","0","v92047298","12.5.31","45800","B","","","0"
"2012","Alberta","","Average after-tax income","Non-elderly females","Dollars","81","units ","0","v92047299","12.5.34","40900","C","","","0"
"2012","Alberta","","Median after-tax income","All family units","Dollars","81","units ","0","v92047300","12.12.1","69400","A","","","0"
"2012","Alberta","","Median after-tax income","Economic families, two persons or more","Dollars","81","units ","0","v92047301","12.12.2","92300","A","","","0"
